sale_id;line_id;date;time;store_id;store_type;zone;surface;hyper;specialty_brands;open_time;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;product_kind;brand;category;model;color;size;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;is_best_seller;total_discount_applied;special_offer_discount;discount_value_fidelity;ajust_value_magasin;discount_val_month;pct_economise;year_month;CA_month
V011215;L0013755;2024-12-19;14:40;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0024;Blase;2735;177;2010-03-13;Sales;0,24;0,76;C0011;M;57;Reebok;true;fidele_marque;0;21;P009;shoe;Reebok;Limited Edition;Max;Sunny Yellow;34;215,28;0,2;179,4;35,88;0;215,28;230;false;14,72;14,72;0;0;0;6,4;2024-12;45792,23
V011216;L0013756;2024-12-11;09:12;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0138;F;42;;true;sneakerhead;0;17;P019;shoe;New Balance;Trail;Max;White;43;171,72;0,2;143,1;28,62;0;171,72;171,72;true;0;0;0;0;0;0;2024-12;45792,23
V011217;L0013757;2024-12-06;16:09;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0030;Blase;2344;246;2004-06-11;Support;0,2;0,8;C0231;M;35;;true;chasseur_de_promos;0;14;P019;shoe;New Balance;Trail;Max;White;43;149,05;0,2;124,21;24,84;0;149,05;171,72;true;22,67;22,67;0;0;0;13,2;2024-12;45792,23
V011218;L0013758;2024-12-17;15:35;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0127;F;38;;true;chasseur_de_promos;0;11;P064;shoe;New Balance;Running;Air;Black;30;110,77;0,2;92,31;18,46;0;110,77;144;false;33,23;11,63;0;0;21,6;23,08;2024-12;45792,23
V011219;L0013759;2024-12-19;11:22;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0109;F;25;;true;chasseur_de_promos;0;16;P024;shoe;Adidas;Casual;Elite;Gold;33;164;0,2;136,67;27,33;0;164;164;false;0;0;0;0;0;0;2024-12;45792,23
V011220;L0013760;2024-12-11;11:19;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0028;Blase;2516;246;2004-06-09;Support;0,28;0,72;C0248;M;45;;true;sneakerhead;0;25;P048;shoe;New Balance;Limited Edition;Max;Premium Black;40;255,55;0,2;212,96;42,59;0;255,55;269;false;13,45;0;0;0;13,45;5;2024-12;45792,23
V011221;L0013761;2024-12-16;17:29;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0030;Blase;2344;246;2004-06-11;Support;0,2;0,8;C0252;F;37;;true;sneakerhead;0;17;P019;shoe;New Balance;Trail;Max;White;43;171,72;0,2;143,1;28,62;0;171,72;171,72;true;0;0;0;0;0;0;2024-12;45792,23
V011222;L0013762;2024-12-26;16:06;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0216;F;25;Reebok;true;fidele_marque;0;15;P057;shoe;Reebok;Training;Air;Gold;44;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-12;45792,23
V011223;L0013763;2024-12-30;09:30;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0024;Blase;2735;177;2010-03-13;Sales;0,24;0,76;C0121;F;36;;true;sneakerhead;0;20;P001;shoe;Adidas;Limited Edition;Elite;Gold;39;201,52;0,2;167,93;33,59;0;201,52;220;false;18,48;18,48;0;0;0;8,4;2024-12;45792,23
V011224;L0013764;2024-12-06;09:15;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0028;Blase;2516;246;2004-06-09;Support;0,28;0,72;C0220;M;29;;true;sneakerhead;0;9;P011;shoe;Adidas;Trail;Air;Red Blood;43;91,8;0,2;76,5;15,3;0;91,8;91,8;true;0;0;0;0;0;0;2024-12;45792,23
V011225;L0013765;2024-12-23;14:20;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0065;F;41;;true;sneakerhead;0;23;P044;shoe;Reebok;Limited Edition;Max;Deep Purple;31;230;0,2;191,67;38,33;0;230;230;false;0;0;0;0;0;0;2024-12;45792,23
V011226;L0013766;2024-12-17;12:01;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0078;M;36;;true;chasseur_de_promos;0;5;P036;shoe;Puma;Running;Pro;Sunny Yellow;36;52,86;0,2;44,05;8,81;0;52,86;60;false;7,14;7,14;0;0;0;11,9;2024-12;45792,23
V011227;L0013767;2024-12-26;12:33;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0049;M;33;New Balance;true;fidele_marque;0;26;P048;shoe;New Balance;Limited Edition;Max;Premium Black;40;269;0,2;224,17;44,83;0;269;269;false;0;0;0;0;0;0;2024-12;45792,23
V011228;L0013768;2024-12-17;15:45;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0030;Blase;2344;246;2004-06-11;Support;0,2;0,8;C0100;F;45;;true;sneakerhead;162;20;P012;shoe;Adidas;Limited Edition;Zoom;Black;41;202,72;0,2;168,93;33,79;16,2;218,92;229;false;26,28;10,08;16,2;0;0;11,48;2024-12;45792,23
V011229;L0013769;2024-12-03;14:03;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0071;M;20;Reebok;true;fidele_marque;0;15;P057;shoe;Reebok;Training;Air;Gold;44;159;0,2;132,5;26,5;0;159;159;false;0;0;0;0;0;0;2024-12;45792,23
V011230;L0013770;2024-12-09;18:43;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0065;F;41;;true;sneakerhead;0;11;P006;shoe;Puma;Casual;Elite;Premium Black;35;113,4;0,2;94,5;18,9;0;113,4;113,4;true;0;0;0;0;0;0;2024-12;45792,23
V011231;L0013771;2024-12-26;16:09;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0033;M;31;;true;sneakerhead;0;33;P009;shoe;Reebok;Limited Edition;Max;Sunny Yellow;34;230;0,2;191,67;38,33;0;230;230;false;0;0;0;0;0;0;2024-12;45792,23
V011231;L0013772;2024-12-26;16:09;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0033;M;31;;true;sneakerhead;0;33;P014;shoe;Reebok;Training;Pro;Red Blood;34;104;0,2;86,67;17,33;0;104;104;false;0;0;0;0;0;0;2024-12;45792,23
V011232;L0013773;2024-12-18;18:01;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0030;Blase;2344;246;2004-06-11;Support;0,2;0,8;C0126;M;29;;true;sneakerhead;0;12;P033;shoe;Adidas;Casual;Air;Brown Bear;30;129,6;0,2;108;21,6;0;129,6;129,6;true;0;0;0;0;0;0;2024-12;45792,23
V011233;L0013774;2024-12-27;09:55;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0169;M;25;;true;sneakerhead;0;22;P012;shoe;Adidas;Limited Edition;Zoom;Black;41;229;0,2;190,83;38,17;0;229;229;false;0;0;0;0;0;0;2024-12;45792,23
V011234;L0013775;2024-12-31;09:27;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0100;F;45;;true;sneakerhead;0;22;P001;shoe;Adidas;Limited Edition;Elite;Gold;39;220;0,2;183,33;36,67;0;220;220;false;0;0;0;0;0;0;2024-12;45792,23
V011235;L0013776;2024-12-09;14:51;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0024;Blase;2735;177;2010-03-13;Sales;0,24;0,76;C0137;F;30;;true;chasseur_de_promos;0;9;P002;shoe;New Balance;Trail;Pro;Classic Grey;33;96,9;0,2;80,75;16,15;0;96,9;114;false;17,1;0;0;0;17,1;15;2024-12;45792,23
V011236;L0013777;2024-12-04;17:10;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0089;F;25;;false;sneakerhead;0;0;P044;shoe;Reebok;Limited Edition;Max;Deep Purple;31;230;0,2;191,67;38,33;0;230;230;false;0;0;0;0;0;0;2024-12;45792,23
V011236;L0013778;2024-12-04;17:10;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0089;F;25;;false;sneakerhead;0;0;A003;accessory;Accessoire;Sac de sport;Sac de sport;Black;XL;40;0,2;33,33;6,67;0;40;40;false;0;0;0;0;0;0;2024-12;45792,23
V011237;L0013779;2024-12-25;11:10;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0191;M;16;;true;sneakerhead;0;9;P052;shoe;New Balance;Trail;Zoom;Gold;35;74;0,2;61,67;12,33;0;74;74;false;0;0;0;0;0;0;2024-12;45792,23
V011237;L0013780;2024-12-25;11:10;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0191;M;16;;true;sneakerhead;0;9;A008;accessory;Accessoire;Tee-shirt;Tee-shirt;Black;M;20;0,2;16,67;3,33;0;20;20;false;0;0;0;0;0;0;2024-12;45792,23
V011238;L0013781;2024-12-05;09:56;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0011;M;57;Reebok;true;fidele_marque;0;5;P063;shoe;Reebok;Trail;Flex;Deep Blue;31;54;0,2;45;9;0;54;54;false;0;0;0;0;0;0;2024-12;45792,23
V011239;L0013782;2024-12-02;15:41;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0092;M;36;;true;sneakerhead;156;6;P005;shoe;New Balance;Training;Flex;Gold;36;64,4;0,2;53,67;10,73;15,6;80;80;false;15,6;0;15,6;0;0;19,5;2024-12;45792,23
V011240;L0013783;2024-12-06;11:05;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0217;F;31;;true;chasseur_de_promos;0;12;P042;shoe;Puma;Training;Zoom;Deep Blue;34;122,4;0,2;102;20,4;0;122,4;144;false;21,6;0;0;0;21,6;15;2024-12;45792,23
V011241;L0013784;2024-12-04;18:58;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0036;F;16;New Balance;true;fidele_marque;0;24;P048;shoe;New Balance;Limited Edition;Max;Premium Black;40;242,1;0,2;201,75;40,35;0;242,1;269;false;26,9;0;0;0;26,9;10;2024-12;45792,23
V011242;L0013785;2024-12-16;09:47;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0030;Blase;2344;246;2004-06-11;Support;0,2;0,8;C0091;M;38;;true;chasseur_de_promos;0;8;P041;shoe;Puma;Training;Air;Red Blood;42;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-12;45792,23
V011243;L0013786;2024-12-13;12:05;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0030;Blase;2344;246;2004-06-11;Support;0,2;0,8;C0259;M;34;;true;sneakerhead;298;20;P009;shoe;Reebok;Limited Edition;Max;Sunny Yellow;34;200,2;0,2;166,83;33,37;29,8;230;230;false;29,8;0;29,8;0;0;12,96;2024-12;45792,23
V011244;L0013787;2024-12-23;18:19;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0153;M;30;;true;sneakerhead;0;8;P059;shoe;Puma;Casual;Air;Light Green;36;85,32;0,2;71,1;14,22;0;85,32;85,32;true;0;0;0;0;0;0;2024-12;45792,23
V011245;L0013788;2024-12-18;09:37;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0187;M;16;;true;sneakerhead;0;11;P006;shoe;Puma;Casual;Elite;Premium Black;35;113,4;0,2;94,5;18,9;0;113,4;113,4;true;0;0;0;0;0;0;2024-12;45792,23
V011246;L0013789;2024-12-16;13:41;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0113;F;17;;true;sneakerhead;0;19;P026;shoe;Puma;Limited Edition;Flex;Black;30;190;0,2;158,33;31,67;0;190;190;false;0;0;0;0;0;0;2024-12;45792,23
V011247;L0013790;2024-12-31;18:57;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0039;F;46;;true;chasseur_de_promos;0;12;P018;shoe;Adidas;Basketball;Max;Light Green;35;120;0,2;100;20;0;120;120;false;0;0;0;0;0;0;2024-12;45792,23
V011248;L0013791;2024-12-16;18:31;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0024;Blase;2735;177;2010-03-13;Sales;0,24;0,76;C0024;F;50;Adidas;true;fidele_marque;0;8;P054;shoe;Adidas;Running;Max;Red Blood;37;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-12;45792,23
V011249;L0013792;2024-12-18;18:09;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0030;Blase;2344;246;2004-06-11;Support;0,2;0,8;C0208;F;43;;true;sneakerhead;0;13;P055;shoe;New Balance;Running;Pro;Light Green;37;139;0,2;115,83;23,17;0;139;139;false;0;0;0;0;0;0;2024-12;45792,23
V011250;L0013793;2024-12-13;11:19;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0226;F;16;New Balance;true;fidele_marque;0;7;P052;shoe;New Balance;Trail;Zoom;Gold;35;74;0,2;61,67;12,33;0;74;74;false;0;0;0;0;0;0;2024-12;45792,23
V011251;L0013794;2024-12-25;15:40;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0248;M;45;;true;sneakerhead;0;26;P048;shoe;New Balance;Limited Edition;Max;Premium Black;40;269;0,2;224,17;44,83;0;269;269;false;0;0;0;0;0;0;2024-12;45792,23
V011252;L0013795;2024-12-23;12:39;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0168;F;30;Puma;true;fidele_marque;157;17;P026;shoe;Puma;Limited Edition;Flex;Black;30;174,3;0,2;145,25;29,05;15,7;190;190;false;15,7;0;15,7;0;0;8,26;2024-12;45792,23
V011253;L0013796;2024-12-11;14:21;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0234;F;33;;false;impulsif;0;0;P042;shoe;Puma;Training;Zoom;Deep Blue;34;144;0,2;120;24;0;144;144;false;0;0;0;0;0;0;2024-12;45792,23
V011254;L0013797;2024-12-25;14:55;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0030;Blase;2344;246;2004-06-11;Support;0,2;0,8;C0222;F;18;New Balance;true;fidele_marque;0;17;P019;shoe;New Balance;Trail;Max;White;43;171,72;0,2;143,1;28,62;0;171,72;171,72;true;0;0;0;0;0;0;2024-12;45792,23
V011255;L0013798;2024-12-20;17:28;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0120;F;20;;true;chasseur_de_promos;0;26;P024;shoe;Adidas;Casual;Elite;Gold;33;164;0,2;136,67;27,33;0;164;164;false;0;0;0;0;0;0;2024-12;45792,23
V011255;L0013799;2024-12-20;17:28;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0120;F;20;;true;chasseur_de_promos;0;26;P032;shoe;Adidas;Basketball;Zoom;Gold;33;104,53;0,2;87,11;17,42;0;104,53;124;false;19,47;19,47;0;0;0;15,7;2024-12;45792,23
V011256;L0013800;2024-12-06;15:44;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0034;F;43;;true;chasseur_de_promos;0;16;P043;shoe;Reebok;Casual;Air;Brown Bear;37;129;0,2;107,5;21,5;0;129;129;false;0;0;0;0;0;0;2024-12;45792,23
V011256;L0013801;2024-12-06;15:44;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0034;F;43;;true;chasseur_de_promos;0;16;A005;accessory;Accessoire;Lacets;Lacets;White;M;25;0,2;20,83;4,17;0;25;25;false;0;0;0;0;0;0;2024-12;45792,23
V011256;L0013802;2024-12-06;15:44;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0034;F;43;;true;chasseur_de_promos;0;16;A002;accessory;Accessoire;Lacets;Lacets;Deep Blue;S;8,8;0,2;7,33;1,47;0;8,8;10;false;1,2;1,2;0;0;0;12;2024-12;45792,23
V011257;L0013803;2024-12-12;13:42;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0252;F;37;;true;sneakerhead;0;28;P063;shoe;Reebok;Trail;Flex;Deep Blue;31;54;0,2;45;9;0;54;54;false;0;0;0;0;0;0;2024-12;45792,23
V011257;L0013804;2024-12-12;13:42;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0029;JeunePrometteur;2345;65;2019-07-16;Sales;0,16;0,84;C0252;F;37;;true;sneakerhead;0;28;P044;shoe;Reebok;Limited Edition;Max;Deep Purple;31;230;0,2;191,67;38,33;0;230;230;false;0;0;0;0;0;0;2024-12;45792,23
V011258;L0013805;2024-12-13;17:53;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0138;F;42;;true;sneakerhead;0;23;P044;shoe;Reebok;Limited Edition;Max;Deep Purple;31;230;0,2;191,67;38,33;0;230;230;false;0;0;0;0;0;0;2024-12;45792,23
V011259;L0013806;2024-12-06;15:07;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0042;M;16;;true;sneakerhead;0;28;P048;shoe;New Balance;Limited Edition;Max;Premium Black;40;269;0,2;224,17;44,83;0;269;269;false;0;0;0;0;0;0;2024-12;45792,23
V011259;L0013807;2024-12-06;15:07;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0042;M;16;;true;sneakerhead;0;28;A008;accessory;Accessoire;Tee-shirt;Tee-shirt;Black;M;20;0,2;16,67;3,33;0;20;20;false;0;0;0;0;0;0;2024-12;45792,23
V011260;L0013808;2024-12-24;12:02;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0024;Blase;2735;177;2010-03-13;Sales;0,24;0,76;C0204;M;16;;true;sneakerhead;0;5;P023;shoe;Adidas;Running;Elite;Pink;38;57,48;0,2;47,9;9,58;0;57,48;60;false;2,52;2,52;0;0;0;4,2;2024-12;45792,23
V011261;L0013809;2024-12-05;15:14;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0027;JeunePrometteur;1970;42;2021-06-22;Support;0,12;0,88;C0068;M;36;;true;chasseur_de_promos;0;10;P055;shoe;New Balance;Running;Pro;Light Green;37;107,16;0,2;89,3;17,86;0;107,16;139;false;31,84;10,99;0;0;20,85;22,91;2024-12;45792,23
V011262;L0013810;2024-12-17;10:43;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0252;F;37;;true;sneakerhead;0;12;P018;shoe;Adidas;Basketball;Max;Light Green;35;120;0,2;100;20;0;120;120;false;0;0;0;0;0;0;2024-12;45792,23
V011263;L0013811;2024-12-16;09:26;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0121;F;36;;true;sneakerhead;0;23;P044;shoe;Reebok;Limited Edition;Max;Deep Purple;31;230;0,2;191,67;38,33;0;230;230;false;0;0;0;0;0;0;2024-12;45792,23
V011264;L0013812;2024-12-23;13:04;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0229;M;16;;true;chasseur_de_promos;0;19;P058;shoe;Puma;Trail;Air;White;36;126,59;0,2;105,49;21,1;0;126,59;145;false;18,41;18,41;0;0;0;12,7;2024-12;45792,23
V011264;L0013813;2024-12-23;13:04;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0229;M;16;;true;chasseur_de_promos;0;19;P036;shoe;Puma;Running;Pro;Sunny Yellow;36;53,94;0,2;44,95;8,99;0;53,94;60;false;6,06;6,06;0;0;0;10,1;2024-12;45792,23
V011264;L0013814;2024-12-23;13:04;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0229;M;16;;true;chasseur_de_promos;0;19;A004;accessory;Accessoire;Tee-shirt;Tee-shirt;White;XL;15;0,2;12,5;2,5;0;15;15;false;0;0;0;0;0;0;2024-12;45792,23
V011265;L0013815;2024-12-25;15:54;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0216;F;25;Reebok;true;fidele_marque;0;8;P047;shoe;Reebok;Basketball;Max;Red Blood;31;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-12;45792,23
V011266;L0013816;2024-12-02;18:06;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0025;Experimente;2610;148;2012-08-21;Manager;0,08;0,92;C0136;F;16;Adidas;false;fidele_marque;0;0;P024;shoe;Adidas;Casual;Elite;Gold;33;164;0,2;136,67;27,33;0;164;164;false;0;0;0;0;0;0;2024-12;45792,23
V011267;L0013817;2024-12-05;15:57;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0121;F;36;;true;sneakerhead;0;8;P059;shoe;Puma;Casual;Air;Light Green;36;85,32;0,2;71,1;14,22;0;85,32;85,32;true;0;0;0;0;0;0;2024-12;45792,23
V011268;L0013818;2024-12-04;10:03;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0026;JeunePrometteur;1978;65;2019-07-26;Sales;0,17;0,83;C0199;M;40;;false;impulsif;0;0;P041;shoe;Puma;Training;Air;Red Blood;42;85;0,2;70,83;14,17;0;85;85;false;0;0;0;0;0;0;2024-12;45792,23
V011269;L0013819;2024-12-20;11:52;S05;Standard;Peripherie;171;non;Adidas|Puma|New Balance|Reebok;10;9h/19h;open 5/7;30;300;7;E0028;Blase;2516;246;2004-06-09;Support;0,28;0,72;C0173;M;54;;true;sneakerhead;0;8;P059;shoe;Puma;Casual;Air;Light Green;36;85,32;0,2;71,1;14,22;0;85,32;85,32;true;0;0;0;0;0;0;2024-12;45792,23
